"Confirmed","Deaths","Recovered","Active","Incident_Rate","Case_Fatality_Ratio"
0.18652789484463295,0.21707515827743995,0.21959840323749924,0.04715129619684616,0.1865278948446329,0.9204260555349029
0.18652789484463295,0.21707515827743995,0.21959840323749924,0.04715129619684616,0.1865278948446329,0.9204260555349029
0.1871186322063011,0.21789005202783174,0.22051937303529034,0.04395840453058633,0.18711863220630093,0.9220357058211937
0.18822909494713724,0.220083996740425,0.22177740948204783,0.04230825562661719,0.1882290949471374,0.9301466910644045
0.188665458433805,0.2209615746254623,0.22251169621271916,0.03939852560660059,0.18866545843380494,0.9334451026776733
0.18906065555380602,0.22171378424120847,0.2232656883782531,0.03593223648879558,0.18906065555380608,0.936101396708862
0.18951554390547376,0.22246599385695476,0.2238433687581739,0.03469218376214421,0.1895155439054737,0.938282662026749
0.1901886140004755,0.22346894001128315,0.22458906389850253,0.03390128399160279,0.19018861400047532,0.9406605331412834
0.19068878535547673,0.22465993856954802,0.2253980238560217,0.030845091051115558,0.1906887853554769,0.9458397071662175
0.19068878535547673,0.22465993856954802,0.2253980238560217,0.030845091051115558,0.1906887853554769,0.9458397071662175
0.19167986563297923,0.2260389895317495,0.22687696859887097,0.026109456622565055,0.19167986563297906,0.9485734321692174
0.19209050014048024,0.2267911991474958,0.22750131974557175,0.024010154762485966,0.1920905001404803,0.9510863381282046
0.192405422845481,0.22760609289788747,0.2279234309028927,0.022897036566909144,0.19240542284548096,0.9548304361514273
0.19280267828381537,0.22860903905221586,0.22848866574500548,0.021188302494751742,0.1928026782838153,0.9593573141671632
0.1931700881063162,0.22929856453331654,0.22904249217746098,0.019352633891519797,0.19317008810631636,0.9617217937971052
0.19352000222298382,0.22954930107189864,0.22944697215622056,0.018825367377825513,0.1935200022023698,0.9608739045358359
0.19382360417715117,0.23017614241835394,0.22988982587655482,0.01743885173070351,0.19382360417715133,0.9632602590597523
0.19413132276798528,0.23055224722622703,0.23030156575236904,0.01642337548210711,0.19413132276798534,0.9637006769956074
0.1943844959229859,0.23105372030339122,0.23070086009037538,0.014988038861494898,0.19438449592298584,0.9655259347366982
0.19455019054881972,0.2315551933805553,0.23107630048091632,0.01294732216960406,0.19455019054881956,0.9680396679424579
0.19478792631632025,0.2321820347270106,0.23130654293036412,0.01293755797490602,0.1947879263163203,0.9709384805410997
0.1950225746063209,0.2328088760734658,0.23172657983138367,0.011111653566372112,0.19502257460632083,0.9738595399028709
0.19525619373715475,0.23331034915062998,0.23198171335644746,0.010848020309524972,0.1952561937371548,0.9758326501633485
0.1955299500754888,0.23374913809314857,0.2323125572365098,0.010262168627642433,0.19552995007548896,0.9770108546130922
0.19573269443132268,0.23437597943960375,0.23269318326780408,0.008504613581994825,0.19573269443132263,0.9801781740620745
0.19592308887715648,0.23494013665141344,0.23301987863526386,0.007147390518966946,0.19592308887715643,0.9829645231477588
0.19607540443382354,0.23525355732464115,0.23321693298389035,0.006688473368158962,0.19607540443382349,0.9841443840207411
0.1962369824229906,0.23569234626715974,0.23344302692073537,0.006024508128692086,0.19623698242299054,0.9862031150711044
0.19633578170299082,0.23625650347896943,0.23366289808867657,0.004803983791436801,0.19633578170299076,0.9897089755235768
0.19654058437715805,0.23663260828684252,0.2337863163386058,0.005526534199091928,0.196540584377158,0.9909479964059722
0.19679684500965866,0.23700871309471572,0.2340632295548335,0.005292193526338914,0.1967968450096586,0.9917798591503706
0.19698518113715913,0.2375101861718799,0.2343639967185266,0.004169311136064053,0.19698518113715907,0.9940988264879742
0.19712926342049286,0.2377609227104619,0.23458283075831698,0.0034369965337108822,0.19712926342049292,0.9948635851033707
0.19725379167965984,0.2379489751143985,0.23480477618255946,0.0024996338426988233,0.19725379167965978,0.9953068998642944
0.19737111582466005,0.2380743433836896,0.23497071668666603,0.002030952497192793,0.19737111582465988,0.9953314871265295
0.19752548969966044,0.2384504481915627,0.23512939729371785,0.0019430747449104124,0.19752548969966038,0.9969649338397515
0.19768809684799427,0.23888923713408128,0.23530052343857766,0.0018063760191378217,0.1976880968479941,0.9990078074423057
0.19784658735966132,0.23901460540337238,0.2354457213796709,0.001923546355514328,0.19784658735966126,0.9987067006746919
0.19797317393716163,0.23926534194195448,0.23560232773042133,0.0016110921251769762,0.19797317393716146,0.9996075542828056
0.19809564387799528,0.23939071021124547,0.23578797366939053,0.0010057120538983534,0.1980956438779951,0.9995907276716496
0.19822428877382892,0.23957876261518207,0.23593109735418238,0.0008494849387296784,0.19822428877382886,1
0.1983272046904958,0.23957876261518207,0.2360804438078783,0.0004198603720158168,0.19832720469049564,0.9991879089945783
0.19845790790466278,0.23970413088447307,0.2360804438078783,0.0016403847092711019,0.19845790790466283,0.9991062260548604
0.19860404850632984,0.23982949915376417,0.2363563198959553,0.00041009617731777546,0.1986040485063298,0.9989028365249535
0.19874915994883025,0.24001755155770077,0.23649736932444587,0.00042962456671385985,0.1987491599488303,0.9991820927514352
0.19887883400383055,0.24001755155770077,0.23664049300923773,0.0003124542303373518,0.19887883400383038,0.9981598811910546
0.19903320787883094,0.24014291982699176,0.2368043592570429,0.00021481228335692992,0.1990332078788309,0.9978919615965998
0.19917831932133123,0.24026828809628276,0.2369433344292321,0.00026363325684714174,0.1991783193213314,0.997697127914015
0.19927506028299813,0.24033097223092836,0.2370574185258053,0.0000976419469804219,0.19927506028299807,0.9974092663953398
0.19941296761133187,0.24033097223092836,0.23713520313710523,0.0006737294341649172,0.19941296761133182,0.9963234105584888
0.19954675830299884,0.24045634050021936,0.23729388374415705,0.00042962456671385985,0.1995467583029989,0.9962181337572238
0.19970936545133255,0.24051902463486485,0.23745671286381165,0.00042962456671385985,0.1997093654513325,0.9954124169079783
0.19986579764466628,0.24058170876951046,0.23764235880278073,0.00015622711516867678,0.19986579764466622,0.9946556597816834
0.20001502572383334,0.24070707703880145,0.23774296023339536,0.000605380071278621,0.20001502572383328,0.9944294231437398
0.20014675809716698,0.24076976117344695,0.23790578935304985,0.0003124542303373518,0.20014675809716692,0.9938673762205239
0.20029598617633404,0.24089512944273805,0.23808728677941637,0,0.20029598617633398,0.9936414154697122
0.20050181800966793,0.24102049771202905,0.23815988574996294,0.0012498169213494108,0.20050181800966788,0.9929709530183244
0.20072823302633513,0.24102049771202905,0.23835486584228804,0.0015622711516867643,0.2007282330263353,0.9911933014303722
0.20099169777300252,0.24108318184667454,0.23855503157536662,0.0021676512229653853,0.20099169777300258,0.9895991258068539
0.20124178345050314,0.24127123425061114,0.23872512059207573,0.0029097300200165988,0.2012417834505031,0.9890563741068199
0.20144452780633693,0.24133391838525664,0.23889935812138752,0.003183127471561782,0.20144452780633687,0.9879400049532645
0.20162463066050407,0.24139660251990214,0.23900825657720748,0.003856856905726699,0.201624630660504,0.9870016351781219
0.20184795819967127,0.24139660251990214,0.23908915257295937,0.0052140799687545765,0.20184795819967133,0.9852532315597848
0.2020949563996719,0.24158465492383874,0.23929242969048992,0.005614411951374309,0.20209495639967184,0.9847369874815515
0.2023635669421726,0.24164733905848423,0.23944073901603502,0.006756822731045255,0.20236356694217245,0.9831084764915019
0.20268466460217338,0.24183539146242083,0.23968031561883885,0.007518429917492554,0.20268466460217333,0.9820145564352378
0.20301502469467425,0.24189807559706633,0.24001219662705187,0.007518429917492554,0.20301502469467408,0.9799066557846903
0.2033093642163416,0.24202344386635744,0.24028184994622492,0.00775277059024557,0.20330936421634177,0.9785529018101773
0.20355533325717556,0.24221149627029392,0.24060232254478064,0.007039984377288481,0.2035553332571755,0.9780483304681198
0.20388466419050966,0.24246223280887602,0.24084501053203644,0.007840648342527949,0.2038846641905097,0.9773654636320481
0.20426545308217736,0.24265028521281262,0.24113436928607213,0.008699897475955669,0.2042654530821773,0.975812216583158
0.20468637918134502,0.24283833761674922,0.24143098793716244,0.009871600839720742,0.20468637918134497,0.9739486519850393
0.20512994678217944,0.24296370588604022,0.24180020555879944,0.010584387052677828,0.2051299467821795,0.9714417251168177
0.20556116447301387,0.24315175828997682,0.24211341826030053,0.01169750524825465,0.20556116447301404,0.9695035238334082
0.2059800322538483,0.2432771265592678,0.24247641311303347,0.012234535956646975,0.20598003225384826,0.9671943034942707
0.20635876282718257,0.2434651789632044,0.24279377432713722,0.012810623443831468,0.20635876282718252,0.9656677479586717
0.206796155473017,0.2435278630978499,0.2430603162618583,0.014441243958404529,0.20679615547301694,0.9627517547614559
0.20734778478635174,0.2437159155017865,0.24339116014192064,0.016530781623785577,0.20734778478635157,0.9598939358859582
0.20797248440051996,0.243778599636432,0.2437863059673243,0.01872772543084509,0.2079724844005199,0.9555416605527345
0.20870936236385507,0.2440293361750141,0.24427790471073973,0.021051603768979153,0.2087093623638549,0.9517364399150088
0.20954606876635717,0.2441547044443051,0.24486595637216724,0.02343406727530147,0.20954606876635712,0.9462394834533301
0.21039306676052594,0.2442173885789506,0.24550171592852532,0.025474783967192303,0.21039306676052588,0.9402113378298971
0.2113069601005283,0.2446561775214693,0.24608769333365144,0.028560269491773666,0.21130696010052824,0.9364805950280974
0.2124400643430311,0.24490691406005138,0.24673071278706415,0.033217790362739835,0.21244006434303114,0.929694631620551
0.21373062993803427,0.24528301886792447,0.24752826433492603,0.03789483962310208,0.21373062993803432,0.922663454643331
0.21528980607553827,0.24559643954115207,0.2484647910549771,0.043821705804813746,0.21528980607553821,0.9131642304064824
0.2168685362372088,0.24616059675296176,0.24947184248927357,0.04923106966752917,0.21686853623720886,0.9054084450633058
0.21847196621887954,0.24678743809941706,0.2504820053080219,0.05483571742420544,0.2184719662188795,0.89796417977165
0.22040781461138437,0.24735159531122675,0.2514693513074556,0.06381877654640433,0.2204078146113842,0.887612198360114
0.22236424618722261,0.24772770011909984,0.2529327391280449,0.0685446467802568,0.22236424618722245,0.8757925007938159
0.2233882595580584,0.24797843665768193,0.254582810015754,0.06268612996143143,0.22338825955805858,0.8700261143537444
0.22526030008222986,0.24866796213878262,0.2549966241478696,0.076443880290973,0.2252603000822298,0.8612105708294662
0.22813165415723702,0.2492321193505923,0.2561592448047658,0.09265244348972318,0.22813165415723696,0.8442084172192104
0.23183045220224618,0.2501096972356296,0.25832061987075305,0.10725967875799443,0.23183045220224613,0.8236026233778668
0.23550146294975538,0.2507365385820849,0.2613324400202862,0.11363569789581604,0.23550146294975532,0.8016197148219559
0.2396520618689325,0.25205290540964076,0.2641088320796182,0.1266708978177025,0.23965206186893245,0.7813729873116868
0.24330351859227495,0.25299316742932365,0.2671434690484661,0.13259776399941414,0.2433035185922749,0.7622161452563168
0.24855223034228802,0.2540587977182974,0.2695703489210237,0.1593809500561441,0.24855223034228807,0.7330158826592088
0.25421878071396886,0.2553124804112079,0.27305821089171245,0.18011033540008786,0.2542187807139688,0.7026954916854153
0.26187263743648803,0.2568168996427004,0.27688210238321675,0.2164917248449934,0.261872637436488,0.6611965066834342
0.27064210269567657,0.25926158089387574,0.28210093123736646,0.25017819655323925,0.2706421026956764,0.6196400626780436
0.27876937263486357,0.2617062621450511,0.2880291557465715,0.27109310159644584,0.2787693726348635,0.5832194324426379
0.28985753349655796,0.26471510060803605,0.2933786627477051,0.32546013767514526,0.2898575334965579,0.5326401146476876
0.30168360148075424,0.26922835830251357,0.3013282500225576,0.36211492457159594,0.30168360148075407,0.488856077414928
0.31554431713745557,0.2743057732088008,0.3095962356396643,0.4149880388614949,0.3155443171374556,0.43788249761518205
0.3333302458558334,0.280824923211935,0.31991773499508924,0.48554410974954837,0.3333302458558333,0.3751188012771971
0.35051617478004293,0.28784554629223336,0.3334149207478524,0.5204315774056534,0.3505161747800429,0.32153377550629614
0.37057037030175977,0.2966840092772519,0.34653355472562253,0.5858126251037444,0.3705703703017597,0.2656954760637875
0.39565612498932246,0.30715225976305394,0.3625198480399834,0.6716789532783283,0.3956561249893223,0.1961267727874345
0.4218605756910546,0.31724440544098287,0.3834273144292528,0.7218864424156617,0.4218605756910548,0.12293984479459574
0.4462372397127823,0.3322885977559079,0.405725569668565,0.740887565298052,0.44623723971278223,0.08974499107861877
0.47546021425035534,0.3496521030527173,0.4258769696359992,0.8257188888346433,0.4754602142503552,0.0486654331776073
0.5008166377987521,0.36526045257945206,0.45139032214237484,0.8236586437533564,0.500816637798752,0.01786251324108612
0.5277487040313193,0.38444179778098164,0.47172736804877824,0.8847239173949127,0.5277487040313196,0
0.5527891757155486,0.40625587663762297,0.49617455281626965,0.8887370014158081,0.5527891757155488,0.0038037516456972398
0.5775949991097774,0.428634112706074,0.5197121761956273,0.8989991700434505,0.5775949991097773,0.011076194105522852
0.601196706279003,0.4505735598320064,0.5415655034583038,0.9137626324268905,0.6011967062790029,0.020714911557956128
0.6219867506048883,0.4743935309973045,0.5644393648212355,0.891949421471464,0.6219867506048882,0.04952213745344558
0.6468399153207837,0.4982761862972481,0.5829645478484258,0.9496167553581017,0.6468399153207838,0.06189154693102683
0.6735836454258507,0.5213439478467999,0.6041821155547443,0.9999999999999999,0.6735836454258506,0.0630452235065837
0.6985253178300798,0.5461041810317808,0.63455648770329,0.9468144314797636,0.6985253178300797,0.07801407602476207
0.7263609858109826,0.5696107315238512,0.6607833843773238,0.9603280769418541,0.7263609858109825,0.07667269201899618
0.7523153508352142,0.595436594997806,0.6892224753967274,0.9348044720011716,0.7523153508352141,0.0915109896384747
0.7733040228802667,0.6209490377985332,0.7145740359115994,0.8912854562319972,0.7733040228802668,0.12171419296383945
0.7918731417244796,0.6490315301197267,0.735620477473058,0.8649416589366791,0.7918731417244798,0.16948263163165667
0.812407954577031,0.6702187676299127,0.7551060411677649,0.8730166479519601,0.8124079545770311,0.1821118690075929
0.8339791307104184,0.6897135335046698,0.7750282358139019,0.8870770883171409,0.8339791307104183,0.18433203439720103
0.8536700330463008,0.7107127186109194,0.7957998384154342,0.875067128838549,0.8536700330463007,0.1984217804833932
0.8740803176396853,0.7320880085250423,0.8155934291708887,0.8790313918859541,0.8740803176396854,0.21112850084161572
0.8919506374097298,0.7528991412273554,0.8365019326883089,0.8484889908704779,0.8919506374097299,0.22964644365390985
0.9056755040564309,0.7700119099855827,0.8517871273728196,0.832133964751257,0.9056755040564308,0.2476502747952285
0.9186953966739634,0.7900081489375039,0.8655871545455772,0.8226236391153638,0.9186953966739633,0.27796576208233326
0.9315403322331622,0.8117595436594998,0.879674466216069,0.8084753209979006,0.9315403322331619,0.3145476660658222
0.9452147700806964,0.830564784053156,0.8942678964240859,0.7978909339452228,0.9452147700806961,0.3373616455379578
0.9560096205798901,0.8498714975239765,0.9100208359045469,0.748991846897427,0.9560096205798898,0.37072394694398003
0.9647636484515786,0.8679872124365322,0.9246858279549596,0.6911585217009226,0.9647636484515785,0.4059873755435923
0.9713811418932617,0.8891117658120729,0.9367082174774762,0.6374652150563881,0.9713811418932614,0.4581642157636905
0.9780253934732784,0.9055350090891994,0.9467745833078373,0.6031733632768637,0.9780253934732783,0.4935192929282657
0.9826813095432901,0.9268476148686766,0.9580979484568052,0.5374212761802469,0.9826813095432898,0.5518842630366665
0.9872940009283017,0.9434589105497397,0.9678500644575146,0.48678416247619977,0.9872940009283016,0.5938670399898331
0.9912521470833114,0.9581896821914373,0.9776270715338399,0.42999560611238585,0.9912521470833113,0.6313118867205851
0.9945773603508198,0.9727950855638436,0.9857488220817029,0.3828052531367475,0.9945773603508195,0.6702332721366169
0.9976741002833275,0.988591487494515,0.9933074120437543,0.33856368695991795,0.9976741002833276,0.7138046070838291
1,0.9999999999999998,1,0.295845335155983,1,0.7448561630080208
